ENCFF000PGN,2.14403589529443,1.15261546328468
ENCFF000PGO,1.3084717578367,1.13835404012912
ENCFF000XLK,1.3891004677227,1.54797002204171
ENCFF000XLL,1.51653002666332,1.73150884768508
ENCFF000XOF,1.02804453066245,0.691718317919041
ENCFF000XOH,1.03095394584363,0.634487225542011
ENCFF000YZD,1.06473875833202,0.403484914771622
ENCFF000YZE,1.058514320162,0.466844451838341
ENCFF005BXI,1.04929322094868,1.32117610441639
ENCFF034WKA,1.10126128093573,2.61426298623418
ENCFF038NOW,1.02876672468574,0.570612882296699
ENCFF045BQI,1.01534645782984,0.230880561226801
ENCFF046FAF,1.88367380635555,2.81460501174453
ENCFF061DUL,1.0538524868594,0.80537597700129
ENCFF061RFH,1.02395816402143,0.372762988714221
ENCFF086MAL,1.55561724715369,2.19055103757276
ENCFF106JJJ,1.07868878203765,2.45953259022784
ENCFF155YHS,1.52957757325602,1.90719605805537
ENCFF188YBS,1.03000109849759,0.894637229023615
ENCFF211TQG,1.35864528089195,2.30113918928175
ENCFF221QCF,1.12758806174765,1.98598719714689
ENCFF226SIV,1.01844875782657,0.210108058200276
ENCFF248JTU,1.10103822381227,2.37570167345333
ENCFF248TCM,1.10005194066746,1.27375859481455
ENCFF262DXP,1.51918304873508,2.18750957178827
ENCFF272NAY,1.69433445930446,1.43740794931074
ENCFF280WMP,1.16341197193748,0.887369117599668
ENCFF337IBI,3.75618337382369,1.44234071831607
ENCFF342CGZ,1.25865712370162,1.8695591929418
ENCFF369TPH,1.02299683812132,0.388020649235924
ENCFF429NUZ,3.0914238040439,1.24607265992164
ENCFF506MFX,1.68706570133,1.23503117438379
ENCFF519TWC,1.11195318534314,1.52086101673592
ENCFF524GMH,1.10492826048252,2.66439903947349
ENCFF534VEA,1.08367260694227,0.772299315878652
ENCFF559SXA,1.04808075170464,1.02053460522398
ENCFF568ZAY,1.04895732410839,0.932468521288118
ENCFF581CGZ,1.13103016787817,1.19496260495403
ENCFF587ARB,1.08995693225515,0.90827257460307
ENCFF616NXH,1.05251056205402,0.905692258432548
ENCFF616RGW,1.24475662440297,1.57188739356654
ENCFF619FIE,1.41157399973441,1.71964075153533
ENCFF629GVZ,1.05088082434843,0.758208695357467
ENCFF693OEL,1.12067975599513,0.934630323456034
ENCFF693TLQ,1.0240323392962,0.496101350496347
ENCFF701DUO,1.05874987482831,1.02863510608947
ENCFF701IFH,1.07436617223454,0.68252776886463
ENCFF706HJC,1.05686386890463,0.668904223701162
ENCFF723TFB,2.33435254483305,2.10169706193626
ENCFF732ZCF,1.1206150905283,2.21156012501126
ENCFF743AGP,1.04952388053272,0.539083376729288
ENCFF751NUI,1.03956076475075,1.08424505260918
ENCFF757VQN,1.05960851298085,1.33661318274514
ENCFF772VSQ,1.40969781970524,1.9931594341431
ENCFF774XWQ,1.05109633299237,0.480931038220007
ENCFF793MBH,1.09116181016,4.14112568972633
ENCFF807KJE,1.11590056011993,1.27931215601327
ENCFF817LMJ,1.13484841136204,1.34099719707237
ENCFF822ESO,1.66951040839907,2.18246836298717
ENCFF826ECD,1.02915234182488,0.91528124102816
ENCFF839ARD,1.05255891085748,0.945999248968668
ENCFF852FET,1.08313054389509,3.95575510168897
ENCFF861AUH,2.22302102099204,1.37577071598025
ENCFF861CNC,2.50655702393338,1.49632268042413
ENCFF873CGO,1.26063527297411,2.12250299738762
ENCFF877JAH,1.13993984686641,0.767538617133094
ENCFF880WAM,1.37375352274532,2.0991274501057
ENCFF898NMW,1.17137764762173,2.25601381211131
ENCFF900RPG,1.05247346488639,0.708382912539666
ENCFF900VKF,1.01448792978498,0.432439258536325
ENCFF919IIQ,1.03508076862988,0.764435685218674
ENCFF921UWK,1.12146647583759,1.89614220081164
ENCFF953GCB,1.12196672187332,2.21414762192402
