ENCFF280WMP,1.15845760324325,1.16258334257171
ENCFF693OEL,1.12125324058104,1.15088500588201
ENCFF898NMW,1.17314817424037,2.36630377115908
ENCFF772VSQ,1.42613983451469,2.01470572933645
ENCFF342CGZ,1.26798613526069,1.88645251567456
ENCFF900RPG,1.04916031077571,1.03681512463661
ENCFF262DXP,1.53899114054084,2.19702951467196
ENCFF873CGO,1.27114312276654,2.1454685222703
ENCFF086MAL,1.57742997003733,2.20586904724467
ENCFF839ARD,1.0517462102559,1.11133804024923
ENCFF616RGW,1.25264118297887,1.61890376006379
ENCFF822ESO,1.72950577490534,2.36629563311299
ENCFF000PGN,2.19656920064744,1.15763508910683
ENCFF619FIE,1.4279327687124,1.80116836409749
ENCFF221QCF,1.14971030843294,1.88683098659065
ENCFF706HJC,1.05598404389836,0.857483936806612
ENCFF519TWC,1.11417702582718,2.00273728371773
ENCFF616NXH,1.05102999064058,1.3485979104615
ENCFF155YHS,1.56847634734577,2.0243008420305
ENCFF629GVZ,1.04760097777159,1.11770514506621
ENCFF921UWK,1.12587678864031,2.02250595493323
ENCFF211TQG,1.4291642682332,3.25685648038226
ENCFF000PGO,1.31875828497464,1.14851245737892
ENCFF046FAF,1.96741930586182,3.05491228286322
ENCFF807KJE,1.11985044887236,1.33203583630314
ENCFF817LMJ,1.13555177674143,1.6302798101098
ENCFF524GMH,1.10857946304921,2.73161173575083
ENCFF793MBH,1.10060543139608,3.43933546649897
ENCFF248JTU,1.10409183386627,2.42159849227126
ENCFF852FET,1.08602607497831,4.19122349976192
ENCFF559SXA,1.05398206112363,1.350655395587
